RespondentID,Seen_any_SW,SW_fan,Episode_1_seen,Episode_2_seen,Episode_3_seen,Episode_4_seen,Episode_5_seen,Episode_6_seen,Episode_1_rank,Episode_2_rank,Episode_3_rank,Episode_4_rank,Episode_5_rank,Episode_6_rank,han_solo,luke_skywalker,princess_leia_organa,anakin_skywalker,obi_wan_kenobi,emperor_palpatine,darth_vader,lando_calrissian,boba_fett,c-3p0,r2_d2,jar_jar_binks,padme_amidala,yoda,1st_shot,familiar_exp_universe,fan_exp_universe,fan_star_trek,gender,income,location,NaN,18-29,30-44,45-60,> 60,Response,edu_NaN,edu_less_HS,edu_HS,edu_Some_collage/AD,edu_BD,edu_GD
3288719090.0,1,0,1,1,0,1,1,1,3,5,6,1,2,4,5,5,4,1,1,6,2,6,1,5,5,1,5,5,I don't understand this question,0,,1,Female,4,West South Central,0,1,0,0,0,0,0,0,0,0,1,0
3288718743.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,4,4,4,1,4,2,1,1,1,5,5,3,1,5,Han,0,,1,Female,6,Pacific,0,1,0,0,0,0,0,0,0,0,1,0
3288714827.0,1,1,1,1,1,1,1,1,4,5,6,2,1,3,5,4,5,4,5,1,,4,4,4,4,2,3,5,Greedo,1,0,0,Female,2,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3288714697.0,1,0,0,0,0,1,1,0,3,4,5,1,2,6,4,4,4,1,4,2,2,6,1,4,4,1,1,4,I don't understand this question,0,,0,Female,2,West North Central,0,1,0,0,0,0,0,0,1,0,0,0
3288713721.0,1,0,1,0,0,1,1,1,5,4,6,3,2,1,4,4,4,4,1,6,2,6,3,5,5,3,6,5,I don't understand this question,0,,0,Female,2,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3288713570.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,5,5,3,5,4,4,4,3,4,5,3,3,5,Greedo,1,0,1,Female,3,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3288712832.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,,4,4,5,1,4,1,1,5,5,1,1,5,Han,0,,1,Female,4,West North Central,0,0,0,1,0,0,0,0,0,1,0,0
3288704807.0,1,1,1,1,1,1,1,1,6,4,3,2,1,5,5,5,5,4,5,1,5,4,4,4,5,2,1,4,Greedo,0,,1,Male,3,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3288702291.0,1,1,1,1,1,1,1,1,6,4,5,2,1,3,5,4,5,3,5,1,5,1,4,4,5,2,3,5,Han,1,1,1,Male,6,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3288700554.0,1,0,0,0,0,0,1,0,2,3,4,5,1,6,4,4,4,4,5,6,1,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,4,Pacific,0,0,0,1,0,0,0,0,0,0,1,0
3288698085.0,1,1,1,0,0,0,0,0,1,2,3,4,5,6,5,5,5,4,5,1,5,4,1,5,5,3,5,5,Han,0,,1,Female,4,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3288697760.0,1,0,1,1,1,1,1,1,1,2,3,4,5,6,5,5,5,5,5,5,5,3,5,5,5,5,5,5,I don't understand this question,0,,0,Female,3,East North Central,0,1,0,0,0,0,0,0,0,1,0,0
3288690295.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,4,5,1,4,4,4,5,5,2,1,5,Han,0,,1,Male,0,Mountain,0,0,0,0,1,0,0,0,0,0,1,0
3288687502.0,1,1,1,1,1,0,1,1,1,2,5,6,3,4,5,4,4,3,5,1,3,1,1,5,5,5,1,5,I don't understand this question,0,,1,Female,5,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3288685641.0,1,1,1,1,0,1,1,1,3,5,6,4,1,2,4,4,4,5,5,1,5,1,3,5,5,2,1,5,I don't understand this question,0,,0,Female,5,West South Central,0,0,1,0,0,0,0,0,0,0,0,1
3288683105.0,1,1,1,1,1,1,1,1,5,6,2,3,1,4,5,5,5,5,5,5,5,4,5,1,1,3,1,4,Han,1,0,0,Male,0,South Atlantic,0,1,0,0,0,0,0,1,0,0,0,0
3288682774.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288682656.0,1,1,1,1,1,1,1,1,6,2,3,4,1,5,4,1,1,5,5,5,4,4,4,3,4,2,5,5,Han,0,,1,Female,5,New England,0,0,1,0,0,0,0,0,0,0,1,0
3288678886.0,1,0,0,0,0,0,1,0,3,4,5,6,1,2,1,5,5,5,5,6,4,6,6,1,5,4,6,5,I don't understand this question,0,,0,Female,3,East North Central,0,1,0,0,0,0,0,0,0,1,0,0
3288675923.0,1,1,1,1,1,1,1,1,2,3,4,6,5,1,5,3,5,5,5,6,2,6,2,5,5,5,5,5,I don't understand this question,0,,1,Female,0,West South Central,0,1,0,0,0,0,0,0,0,0,0,1
3288672490.0,1,0,1,0,0,1,0,1,3,5,6,1,4,2,5,5,5,5,5,6,5,6,3,5,5,2,5,5,Han,0,,0,Female,5,Pacific,0,1,0,0,0,0,0,0,0,0,1,0
3288672409.0,1,1,1,1,1,1,1,1,4,5,6,3,2,1,5,4,5,4,5,2,3,5,4,5,5,5,5,5,Han,0,,0,Female,0,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3288671359.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,4,4,4,5,6,1,1,2,5,5,4,5,5,Greedo,0,,0,Female,4,Mountain,0,1,0,0,0,0,0,0,0,1,0,0
3288671328.0,1,1,1,1,1,1,1,1,6,3,2,1,5,4,4,5,3,3,5,1,2,3,2,5,5,2,1,5,Han,0,,1,Female,2,New England,0,1,0,0,0,0,0,0,0,0,1,0
3288670345.0,1,1,1,1,1,1,1,1,5,6,4,1,2,3,5,5,5,4,5,6,2,3,6,5,5,6,5,5,Greedo,0,,0,Female,0,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3288668791.0,1,1,1,1,1,1,1,1,2,6,5,4,3,1,5,5,5,5,5,5,4,5,5,5,5,5,5,5,I don't understand this question,0,,0,Female,6,West North Central,0,1,0,0,0,0,0,0,0,0,1,0
3288668176.0,1,1,1,1,1,1,1,1,5,6,3,4,1,2,4,4,4,4,4,4,4,1,4,4,4,3,4,4,Greedo,1,1,1,Male,5,South Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3288665355.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288660175.0,1,1,1,1,1,1,1,1,6,5,4,1,2,3,5,4,4,5,5,1,4,1,1,5,5,2,1,4,Greedo,1,0,0,Female,5,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3288657866.0,1,0,0,0,0,1,1,1,2,5,6,4,1,3,5,5,5,5,5,6,4,6,1,5,5,6,6,5,I don't understand this question,0,,1,Female,2,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3288657113.0,1,1,1,1,1,1,1,1,4,5,6,3,2,1,4,4,4,4,4,3,1,6,1,1,5,1,1,1,I don't understand this question,0,,0,Female,4,East North Central,0,1,0,0,0,0,0,0,0,0,1,0
3288653945.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288653548.0,1,1,0,1,0,0,1,1,1,2,3,5,6,4,,4,4,,4,,4,,,4,4,,,4,I don't understand this question,0,,1,Male,5,West South Central,0,0,0,0,1,0,0,0,1,0,0,0
3288653149.0,1,1,1,1,1,1,1,1,3,1,2,6,5,4,4,4,5,3,4,1,4,4,3,4,4,4,4,5,Han,1,1,1,Female,6,East North Central,0,1,0,0,0,0,0,0,0,1,0,0
3288650455.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,5,5,3,5,2,5,4,1,5,5,2,3,5,Han,0,,1,Female,0,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3288647913.0,1,1,1,1,1,1,1,1,2,4,5,6,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Greedo,0,,0,Female,5,East South Central,0,0,1,0,0,0,0,0,0,1,0,0
3288647623.0,1,0,1,1,1,1,1,1,4,5,6,3,1,2,5,5,5,1,5,1,2,1,1,5,5,5,5,5,Han,0,,1,Male,6,South Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3288644592.0,1,1,1,1,1,1,1,1,2,3,4,5,1,6,4,4,4,4,5,1,5,4,4,5,5,5,5,5,Han,0,,0,Female,2,West South Central,0,1,0,0,0,0,0,0,0,1,0,0
3288644163.0,1,1,1,1,1,1,1,1,5,6,1,2,3,4,5,5,5,5,5,2,2,3,2,5,5,5,5,5,Greedo,1,0,1,Male,5,East South Central,0,0,1,0,0,0,0,0,0,1,0,0
3288639377.0,1,1,1,1,1,1,1,1,2,4,3,5,6,1,4,5,5,5,5,4,5,,4,5,5,4,4,5,I don't understand this question,1,1,0,Female,3,South Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3288638640.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288635451.0,1,0,1,1,1,1,0,0,1,2,3,4,5,6,5,5,5,4,5,3,2,3,5,5,1,1,1,5,Han,1,1,1,Male,4,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3288629979.0,1,0,1,1,1,1,1,1,3,6,5,1,2,4,4,5,5,4,5,1,2,3,1,5,5,5,5,5,I don't understand this question,0,,0,Female,5,Pacific,0,0,0,1,0,0,0,0,0,0,1,0
3288625580.0,1,1,1,0,0,0,1,1,3,4,5,6,1,2,5,5,5,1,4,4,2,1,1,5,5,5,1,5,Greedo,0,,1,Female,0,Pacific,0,0,0,1,0,0,0,0,0,1,0,0
3288623870.0,1,1,1,1,1,1,1,1,2,5,6,1,3,4,5,5,5,5,5,2,2,6,2,5,5,2,5,5,Han,0,,1,Female,0,East South Central,0,0,0,1,0,0,0,0,0,0,0,1
3288623033.0,1,1,0,1,1,0,1,1,5,3,4,6,1,2,5,5,5,5,5,1,5,5,1,5,5,1,1,1,I don't understand this question,0,,1,Female,0,West South Central,0,0,0,1,0,0,0,0,0,0,1,0
3288620198.0,1,1,1,1,1,1,1,1,4,5,6,3,1,2,4,5,4,4,5,2,3,1,3,4,5,4,4,5,Greedo,0,,1,Female,4,Mountain,0,0,1,0,0,0,0,0,0,1,0,0
3288618459.0,1,0,0,0,0,0,1,1,3,4,5,6,2,1,6,5,4,6,5,6,3,6,6,1,4,3,6,5,I don't understand this question,0,,0,Female,3,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3288617343.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288617091.0,1,0,1,1,0,1,1,1,4,6,5,1,2,3,4,4,4,4,5,2,3,1,1,1,1,2,4,5,Greedo,0,,0,Male,3,Middle Atlantic,0,1,0,0,0,0,0,0,1,0,0,0
3288614671.0,1,0,1,1,0,1,1,1,5,4,6,2,1,3,1,4,1,3,4,6,3,3,1,4,4,3,4,5,Han,0,,1,Female,5,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3288614539.0,1,1,1,1,1,1,1,1,6,5,4,2,3,1,5,5,5,3,5,2,3,4,1,5,5,2,4,5,I don't understand this question,0,,0,Male,0,Mountain,0,0,1,0,0,0,0,0,0,0,0,1
3288614195.0,1,0,1,1,1,0,1,1,2,3,4,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,I don't understand this question,0,,0,Female,4,Pacific,0,1,0,0,0,0,0,0,0,0,1,0
3288609566.0,1,0,1,1,1,1,1,1,6,3,1,2,4,5,5,4,4,4,5,2,2,5,4,5,5,3,5,5,I don't understand this question,0,,1,Female,4,Mountain,0,1,0,0,0,0,0,0,0,0,1,0
3288608965.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288604946.0,1,0,1,1,1,1,1,1,3,2,1,4,5,6,4,4,1,4,4,1,3,1,1,1,1,1,4,4,I don't understand this question,0,,0,Female,0,Pacific,0,0,0,1,0,0,0,0,0,1,0,0
3288602883.0,1,1,1,1,1,1,1,1,4,3,5,6,1,2,5,5,5,5,5,4,5,5,5,5,5,5,4,5,I don't understand this question,0,,1,Female,4,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3288601847.0,1,1,1,1,1,1,1,1,5,6,3,2,1,4,5,4,4,1,5,4,5,1,1,4,4,5,4,5,Han,1,1,1,Male,5,West South Central,0,0,0,1,0,0,0,0,0,1,0,0
3288599799.0,1,1,1,1,1,1,1,1,5,2,3,6,1,4,5,5,4,4,5,4,1,6,1,4,4,4,4,5,Han,1,0,1,Male,4,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3288599067.0,1,1,1,1,1,1,1,1,4,5,6,2,3,1,5,4,5,1,5,2,4,4,6,4,5,3,1,5,Greedo,0,,1,Female,5,Mountain,0,0,0,0,1,0,0,0,0,0,0,1
3288587373.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,4,5,5,5,2,3,4,5,4,5,2,4,5,Han,0,,1,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288586178.0,1,0,0,0,0,1,1,1,4,5,6,3,2,1,4,5,5,5,5,6,2,3,2,5,5,4,4,5,Han,0,,0,Female,5,East South Central,0,0,0,1,0,0,0,0,0,0,1,0
3288585053.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,4,5,5,5,2,3,4,5,4,5,2,4,5,Han,0,,1,Female,5,Mountain,0,1,0,0,0,0,0,0,0,0,1,0
3288584578.0,1,1,1,1,1,1,1,1,6,5,4,1,2,3,4,4,4,1,4,1,1,1,1,4,4,1,4,4,Han,0,,1,Male,5,Mountain,0,0,1,0,0,0,0,0,0,0,0,1
3288583884.0,1,0,0,0,0,0,1,0,4,6,5,3,2,1,4,4,5,1,4,1,4,4,4,4,4,5,5,5,Greedo,1,0,0,Male,2,,0,0,0,0,1,0,0,0,0,0,0,1
3288583591.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288581774.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288578983.0,1,0,0,0,0,0,1,1,5,4,3,6,2,1,,,,,,,,,,,,,,,I don't understand this question,0,,0,Female,0,New England,0,0,0,1,0,0,0,0,0,0,0,1
3288578072.0,1,1,1,1,1,1,1,1,4,5,6,3,1,2,5,5,5,5,5,1,4,1,3,5,5,4,1,5,I don't understand this question,0,,1,Female,6,West South Central,0,0,0,1,0,0,0,0,0,0,0,1
3288576462.0,1,1,1,1,1,1,1,1,4,6,5,2,3,1,4,4,4,4,5,2,2,3,3,5,5,4,4,5,Han,0,,1,Female,4,West South Central,0,0,0,1,0,0,0,0,0,1,0,0
3288574703.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,5,5,3,5,4,5,4,5,4,4,2,1,4,Han,1,1,1,Male,5,East North Central,0,0,1,0,0,0,0,0,0,0,0,1
3288571196.0,1,0,0,0,0,0,1,1,2,3,4,5,6,1,4,5,5,4,4,6,2,6,6,5,5,2,6,5,I don't understand this question,0,,0,Female,2,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3288568534.0,1,0,1,1,1,1,1,1,5,6,4,3,1,2,5,4,5,1,1,1,4,1,4,3,4,2,4,1,I don't understand this question,0,,0,Male,5,South Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3288567242.0,1,0,1,0,0,1,1,1,4,5,6,2,3,1,5,5,5,5,5,6,2,1,3,5,5,4,5,5,I don't understand this question,0,,0,Female,3,East South Central,0,1,0,0,0,0,0,0,0,0,1,0
3288567154.0,1,1,1,1,1,1,1,1,6,5,4,1,2,3,5,5,5,5,5,4,4,4,1,5,5,2,4,5,Greedo,0,,1,Male,5,Middle Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3288563065.0,1,0,0,0,0,1,1,1,4,5,6,1,3,2,1,5,1,6,5,6,5,1,1,4,4,6,6,5,I don't understand this question,0,,0,Male,2,,0,0,0,1,0,0,0,0,0,0,1,0
3288559700.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288559015.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,5,5,1,4,1,1,1,1,5,5,1,,4,I don't understand this question,0,,0,Female,5,South Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3288558131.0,1,0,0,0,0,1,1,1,4,5,6,1,2,3,4,4,4,4,4,6,2,4,3,4,4,1,6,4,I don't understand this question,0,,0,Male,5,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3288553903.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,5,5,5,5,4,5,4,5,5,5,2,4,5,Greedo,0,,0,Male,4,Middle Atlantic,0,0,1,0,0,0,0,0,1,0,0,0
3288553457.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288552984.0,1,1,1,1,1,0,1,1,4,1,2,5,6,3,5,5,5,4,4,4,1,4,5,1,5,1,1,5,I don't understand this question,0,,1,Female,4,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3288551156.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288547379.0,1,1,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,1,3,4,5,5,5,4,1,1,Greedo,0,,0,Male,4,West South Central,0,0,0,0,1,0,0,0,0,0,1,0
3288545527.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,2,5,6,2,4,6,5,5,6,6,5,I don't understand this question,0,,0,Female,5,East North Central,0,0,0,0,1,0,0,0,0,0,0,1
3288544295.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,6,5,6,1,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3288538248.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,4,5,1,5,1,1,5,5,4,1,5,Han,0,,1,Male,2,Mountain,0,1,0,0,0,0,0,0,0,1,0,0
3288536532.0,1,1,1,0,0,1,1,1,4,5,6,1,3,2,4,4,4,4,4,1,4,4,4,4,4,4,4,4,Greedo,1,0,1,Female,6,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3288534023.0,1,0,0,0,0,0,1,1,2,3,4,5,1,6,4,4,4,1,1,1,3,1,1,4,4,1,1,4,I don't understand this question,0,,0,Female,4,South Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3288524042.0,1,1,1,1,1,1,1,1,4,3,5,6,1,2,1,4,4,1,4,3,3,1,1,4,4,,1,4,I don't understand this question,0,,0,Male,4,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3288523874.0,1,1,1,1,1,1,1,1,6,5,4,1,3,2,4,5,5,3,4,2,3,1,1,4,5,2,4,5,Han,0,,1,Male,3,Pacific,0,1,0,0,0,0,0,0,0,0,0,1
3288522525.0,1,1,1,0,0,1,1,1,4,5,6,1,2,3,5,5,5,4,5,6,5,5,6,5,5,2,1,5,Han,0,,0,Female,6,Middle Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3288522488.0,1,1,1,1,1,1,1,1,5,6,4,1,3,2,5,5,5,2,5,5,5,4,1,5,5,2,2,5,Han,1,1,0,Female,5,South Atlantic,0,1,0,0,0,0,0,0,0,0,0,1
3288521325.0,1,1,1,0,0,1,1,1,6,5,4,2,1,3,5,5,5,1,5,1,4,3,5,5,5,2,4,4,Han,0,,0,Male,6,New England,0,0,1,0,0,0,0,0,0,0,1,0
3288519037.0,1,0,1,0,0,0,0,0,1,4,5,6,2,3,5,4,3,4,5,1,2,1,1,4,4,4,1,4,I don't understand this question,0,,0,Female,6,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3288516295.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,4,4,4,4,5,6,1,6,1,4,4,1,6,4,I don't understand this question,0,,0,Female,3,East North Central,0,0,0,0,1,0,0,0,0,0,0,1
3288515773.0,1,1,1,0,0,1,1,1,4,5,6,1,2,3,5,5,5,5,5,1,1,4,1,5,5,3,1,5,Greedo,0,,0,Female,6,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3288514217.0,1,0,0,0,0,0,1,0,4,5,1,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,I don't understand this question,0,,0,Female,5,East South Central,0,1,0,0,0,0,0,0,0,0,0,1
3288512822.0,1,1,0,0,0,0,1,1,3,4,5,6,1,2,5,4,4,4,5,4,5,,,5,5,4,5,5,Han,1,1,0,Female,0,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3288512665.0,1,1,1,1,1,1,1,1,6,5,4,3,2,1,5,5,5,3,5,1,5,1,4,5,4,2,1,5,Han,0,,1,Female,0,East North Central,0,1,0,0,0,0,0,0,0,0,1,0
3288512020.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288511180.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,4,4,4,6,1,6,2,6,6,5,5,6,6,4,I don't understand this question,0,,0,Female,3,Middle Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3288509415.0,1,1,1,1,1,1,1,1,3,5,4,6,1,2,5,5,5,5,5,2,2,4,6,5,5,5,5,5,Han,0,,1,Female,0,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3288506275.0,1,1,1,1,1,1,0,1,5,3,6,1,2,4,5,5,5,3,5,1,4,4,5,5,5,4,1,5,Greedo,0,,1,Male,6,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3288505925.0,1,1,1,1,1,1,1,1,4,6,5,2,3,1,5,4,4,1,5,3,1,1,1,4,5,3,1,5,Han,0,,1,Female,5,West North Central,0,1,0,0,0,0,0,0,0,1,0,0
3288505737.0,1,1,1,1,1,1,1,1,6,5,3,4,1,2,4,4,4,3,5,4,4,4,4,3,4,3,3,4,Han,0,,0,Male,5,Pacific,0,1,0,0,0,0,0,0,0,0,1,0
3288504398.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,I don't understand this question,0,,0,Male,5,Pacific,0,0,0,1,0,0,0,0,1,0,0,0
3288502884.0,1,0,0,0,0,1,1,1,4,5,6,3,1,2,1,1,1,1,1,6,1,6,6,1,1,1,6,1,I don't understand this question,0,,1,Female,4,New England,0,1,0,0,0,0,0,0,0,0,0,1
3288501301.0,1,1,1,1,1,1,1,1,3,2,1,5,6,4,5,5,1,5,1,6,2,4,6,4,4,1,1,4,I don't understand this question,0,,0,Female,2,Pacific,0,1,0,0,0,0,0,0,0,0,0,1
3288498715.0,1,1,1,1,1,1,1,1,1,4,5,3,2,6,5,4,4,4,5,1,2,6,6,5,5,4,1,5,Greedo,0,,1,Female,0,South Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3288497228.0,1,1,1,1,1,1,1,1,1,5,6,2,4,3,4,5,5,4,4,2,3,1,1,4,1,5,5,5,Han,0,,1,Male,3,West North Central,0,0,0,1,0,0,0,0,0,0,0,1
3288493077.0,1,0,1,1,1,1,1,1,1,5,3,6,2,4,5,5,5,5,5,5,5,6,6,5,5,6,6,5,Han,0,,0,Female,0,Pacific,0,0,0,1,0,0,0,0,0,0,1,0
3288492006.0,1,0,1,0,0,0,1,1,3,4,5,6,1,2,4,4,5,4,5,6,4,6,4,4,1,1,4,4,I don't understand this question,0,,1,Female,4,East North Central,0,1,0,0,0,0,0,0,0,1,0,0
3288484535.0,1,1,1,1,1,1,1,1,3,4,5,6,1,2,5,5,5,5,5,3,3,1,1,5,5,2,6,5,Greedo,1,1,1,Male,3,West South Central,0,0,0,1,0,0,0,0,0,0,0,1
3288482717.0,1,1,1,1,1,1,1,1,4,5,6,2,3,1,5,5,5,3,5,1,5,4,4,4,5,3,4,5,Han,1,0,1,Female,5,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3288482581.0,1,1,1,1,1,1,1,1,5,6,4,1,2,3,5,5,5,1,5,4,4,1,1,4,4,3,5,5,I don't understand this question,0,,1,Male,5,East South Central,0,0,1,0,0,0,0,0,0,1,0,0
3288482369.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,Greedo,1,1,1,Female,4,Mountain,0,1,0,0,0,0,0,0,0,1,0,0
3288479368.0,1,1,1,1,1,1,1,1,4,5,6,3,1,2,5,5,5,4,5,3,3,5,4,5,5,2,4,5,Greedo,0,,0,Female,0,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3288477753.0,1,0,1,0,1,0,0,0,1,5,2,6,4,3,5,5,5,4,5,1,4,1,1,4,5,2,6,1,I don't understand this question,0,,0,Male,3,West South Central,0,0,0,1,0,0,0,0,0,0,1,0
3288476971.0,1,1,1,1,1,1,1,1,6,4,5,2,1,3,5,5,5,1,5,1,5,4,4,5,5,2,1,5,I don't understand this question,0,,1,Female,5,West North Central,0,0,1,0,0,0,0,0,0,0,0,1
3288469047.0,1,0,1,0,1,0,1,1,4,5,1,6,2,3,5,5,5,5,5,1,2,6,6,5,5,4,1,5,I don't understand this question,1,1,0,Male,5,West North Central,0,0,0,0,1,0,0,0,0,0,0,1
3288460192.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288459190.0,1,0,0,0,0,0,1,1,1,4,5,6,2,3,4,3,3,3,4,6,4,6,1,4,4,4,6,1,I don't understand this question,0,,0,Female,0,West South Central,0,1,0,0,0,0,0,0,0,0,0,1
3288458873.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288456946.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,4,4,5,5,2,2,4,1,4,5,4,4,5,Greedo,0,,1,Female,0,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3288455900.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288453555.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,5,5,2,5,5,4,5,4,1,1,1,1,1,5,Greedo,0,,0,Male,5,Middle Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3288446700.0,1,0,1,0,0,0,1,1,3,5,6,4,1,2,4,4,5,4,4,1,5,4,1,1,1,1,1,5,I don't understand this question,0,,1,Male,6,New England,0,0,0,1,0,0,0,0,0,0,0,1
3288446529.0,1,1,1,1,1,0,1,1,4,5,3,6,1,2,5,5,5,1,5,3,2,1,1,4,4,1,5,5,I don't understand this question,1,0,1,Male,5,West North Central,0,0,0,0,1,0,0,0,0,0,1,0
3288445926.0,1,0,1,1,1,1,1,1,6,4,5,3,1,2,5,5,5,5,5,4,5,4,4,5,5,2,4,5,I don't understand this question,0,,0,Female,5,West South Central,0,0,0,1,0,0,0,0,1,0,0,0
3288444784.0,1,1,0,1,1,0,1,1,5,3,4,6,1,2,5,5,5,1,5,3,5,,6,5,5,5,5,5,Han,0,,1,Male,0,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
